,0
68,を担う主体として地方公社の設立も増加しており，農作業の受託をはじめとする様々な取り組みが進められている（表Ⅲ‐９）。表Ⅲ‐９地方公社（市町村公社）
69,。千九百九十三年１月に紛争が暫定的におさまって以来、タジキスタンはＵＮＨＣＲにとってとりわけ画期的な取り組みの場になっている。残念ながら、ＵＮＨＣＲの努力は恒常的な財政難に悩まされつづけ
70,な経済社会活動が大きな要因になっているとの認識が高まるにつれ、環境問題への積極的な取り組みが見られるようになった。例えば、金融業界では、環境保全に貢献する活動を行っ
71,ます。しかし、非常に基礎的な、非常に大事な農業制度でございますので、その取り組みに当たりましては十分この制度の維持のために、慎重に取り組んでいかなくちゃ
72,やごみの減量・資源化などの対策を進めてきました。増え続けるＣＯ２排出量さまざまな取り組みにもかかわらず、工場・事務所・店舗・家庭などから出されるＣＯ２の量は増え続けています。十七年度の市内で
73,のパートナーシップの拡充を図りつつ、以下の具体的な支援を実施。２．重点分野と取り組み（１）人間と希望（人づくり）持続可能な開発のためには、良い統治
74,と資産課の新設（資産の健全な管理で三鷹農業の安定を目指す、国有畦畔無償取得への取り組み）昭和四十八〜五十三年度長期共済保有高三百億円を突破、宅地並み課税反対運動（運動の先兵となった農協青年部、市民
75,しているところでございます。大変これは各地で好評でございまして、いろいろな取り組みが行われているというふうな状況にございます。学校のことに関しましては
76,。（１）犯罪の発生を抑止するための新たな取り組みの方向性アこれまでの取り組みこれまで警察では，ソフト面の施策として，犯罪危険箇所におけるパトロールの実施，防犯懇談会の
77,になっている。改革の進ちょく状況は、その都度バイエルンからチェックを受け、フロントの取り組みは昨年までに合格点をもらった。提携は今季から、トップチームの強化やスカウト活動の
78,。警察は，このような情勢を踏まえ，犯罪の発生を抑止するための自らの取り組みを充実強化することに加え，国民一人一人や関係機関・団体による防犯行動を促進することなどにより，犯罪に強い
79,向上５．その他アジア地域の防災情報に関する事業３‐２アジア防災センターの活動内容と今後の取り組み（１）アジア防災センターの活動アジア防災センターは，アジア地域の被害軽減に資するため，防災関連情報を
80,についても『無理せず長く続けよう』を合言葉にがんばっていることなど、地域づくりの取り組みを発表しました。レンズの奥に見える宝島のキャンバス航行の安全を見守る“マリア像
81,５／二十五山古志・池谷場所の取り組みもまもなく！！さて今回の取り組みでは「勝蔵」が登場するかに注目している。前回の５．４初場所は牛舎を移動して
82,においても、現行の暫定税率で予算計上しています。今後とも道路特定財源の確保に向けた取り組みについて全国市長会などと連携していきたいと考えています。一方、鹿児島県におい
83,のです。次、農林水産省にお伺いしておきますが、農林水産それぞれの被害の現状、それから今後の取り組みについでお伺いしておきます。○今藤政府委員今回の地震によります農林水産業被害、これにつきまし
84,。このため，各大学においては，教員の流動性を高めるため，採用方法の改善などの取り組みが行われている。こうした流動性を高める方策の一つとして，各大学において選択的任期制
85,がプロジェクトの期間であり、第一段階で安心することなく、第二段階でも同じく緊張感を持って取り組みを続けるよう仕向けていかねばなりません。二いったん解散する「必達のゴール
86,な主要三分法の枠組みに対する見直しがなされてきた。アメリカにおけるソーシャルワークの統合化への取り組みは，千九百七十年代から始まったといわれる。さまざまな実践モデルやアプローチがそれぞれ別個に開発さ
87,二十日から監視活動が行われていました。神戸市内の民有地に移動町をあげた取り組みで持ち込みを阻止そのような中、同開発会社が神戸市内の別の保管用地にすべて移動
88,味わい、また、「新しい生活への展開への動機付け」となるように教職員の取り組みが大切になる。上級生には体育館（式場〉に入る前に始業式の持つ意味
89,、今年六月に府内で初めて取り組みを開始。その翌月の七月には、長瀬区も取り組みを開始し、現在では西河内区（十人）と長瀬区（九人）の計十九人の有志が
90,を分析し、単に古典をキレイに再現することが実は音楽の創造とはまったく逆の取り組みであり、マイルスの生き様との比較の中で、真に感動する音楽・おもしろい音楽と
91,お話のとおり、この目標に向かってしっかりと取り組んでいかなければならないという決意のもとに現在取り組みをいたしておりまして、現在、総合エネルギー調査会需給部会におきまして、関係審議会の合同会議における先ほどの
92,という提案も出されている。総務省も市町村合併推進本部を設けるなど。合併推進に向けて積極的な取り組みが進められている。そもそも国会議員の９割以上を占める主要５政党（現在は３政党）が市町村合併
93,への取り組みを継続していくためには、活動を継続しやすい環境を整備する必要があります《取り組み》１防犯関係機関等に対するニーズ調査を行い、地域防犯活動に役立つビデオの貸出しや購入方法を区連会やホームページ等
94,京都会議直後、私が本部長となりまして、地球温暖化対策推進本部を内閣に設置いたしまして、今後の取り組みについて決定をいたしました。この際、今後、重点的に取り組むべき事項として、省エネルギー法
95,教養教育の充実のため、予算措置や情報提供など所要の措置を講じ、各大学の積極的な取り組みを促している。各大学においては、例えば、学際的・総合的な内容の科目や、インターンシップやボランティア活動
96,築かれたネットワークを生かし、都市と農村を「農」と「食」でつなぐ取り組みが地域に活力を呼んでいます。都市と農村を行き交うクロスカントリーまつだい駅南、約六十ヘクタールの
97,のなかの最前線の動き、すなわち、ビジネスの現場において企業が具体的にどのような取り組みや対応を行っており、その結果、どんな変化が起こっているかを知るということだ
98,の防犯活動に役立てたいとの思いから、本支部では平成十七年十月に府内で初めて取り組みを開始しました。開始当初は、青色回転灯が知られていなかったので、身近な
99,、利用者の利便性の向上が図られたところであるが、引き続き既存施設の能力増強についての取り組みもなされている。一方、国内航空に関しては、首都圏の空港における利用者が、平成
100,エレベーターを降りてからの行き先表示」など、指摘を受けたものも多く、今後の取り組みの課題が見つかりました。「職員の応対について」の質問にも
101,少なくとも相当厳しい法的な規制、それから経済的な手法、それから国民のまたは業界団体の自主的な取り組み、このような最低三つぐらいの手順や手法を総動員しながら取り組んでいかないと、とても
102,関与する割合が低い実態にあるが、最近では、「棚田オーナー制度」等非農家・都市住民も参加した保全の取り組みもみられるなど、「棚田」という我が国特有の伝統的景観を地域を越えて保全する
103,の育成と下層動植物の多様性の確保をはかったり、檮原産木の販路拡大を進めたりする新しい取り組みに力を入れるようになった。自治体として画期的な取り組みと言えるのは、
104,ことは、みんなの願いです。子どもたち一人一人の成長のために、地域ではさまざまな取り組みが行われています。今月は手稲区で行われている青少年育成活動についてご紹介します。
105,法整備づくりが進み，企業の環境への取り組みが活発化している。企業の環境への取り組みを示すものとして，環境マネジメントシステムの国際規格ＩＳＯ一万四千一の認証を取得する企業が急増している。平成十四年２月末現在
106,取り扱うための一つの方法として考えることができる。私は、この文脈で都市を概念的に説明する取り組みにまさに光をあてるスケーリングの分析的研究が、生態学者の間でいくつかおこなわれていること
107,に就農できるよう支援を強化するため，最近，独自の体制，制度を設ける県，市町村等の取り組みが各地でみられる。例えば，北海道においては，酪農を対象として，農地保有合理化法人
108,受けられるために、地域密着型サービス拠点の整備を進めています。問高齢施策推進課☎五千四百三十二‐二千四百八ＦＡＸ五千四百三十二‐三千二十一取り組み「福祉人材育成・研修センター」で、人材の発掘や就労の支援、介護従事者の専門性向上など人材の確保
109,の目標に対して、基本的な考え方、それについて、まず生産者及び消費者の両面にわたる国民参加型の取り組みが重要であるとの考え方であります。その具体的な実践方法、その具体的な問題をどう
110,と思います。将来は学校や公民館にも場所を移してさらに地域に密着した取り組みを計画中です」何ができるかな？子供たちの放課後を取り戻そう「子どもの居場所づくり」
111,。この催しは、より多くの方に北海道の安全・安心でおいしい水産物や地域マリンビジョンの取り組みを知ってもらおうと北海道開発局の呼び掛けにより開催されたもので、地域マリンビジョンを策定している地域の
112,の人権の擁護を図る手だてになるかが最大の課題となる。その重要な取り組みのひとつとして，法律関係の専門家と心の専門家との連携と連携に便宜な手続き
113,二酸化炭素の排出を減らすためにはどうすればいいのでしょうか。今月号では、家庭でできる取り組みをご紹介します。家庭で行う温暖化対策は、省エネ・省資源など家計費の節減につながるものも
114,）地域経済に占める中小企業の地位各地域において，地域経済の活性化を図るために種々の取り組みが行われている今日，地場・産地産業をはじめ地域に密着した企業活動を展開している中小企業の重要性について
115,しｗｗマスコミの授業で今日は映画について取り上げていた、、映画館でも新しい取り組みがされているみたいな・・・その新しい取り組みを特集していたＴＶ番組を先生が
116,（昭和六十一年７月公益法人指導監督連絡会議決定）等の基準やこれらの運用に関する指針等により、各所管官庁で統一的な取り組みが行われてきた。また、このほか、「公益法人の設立許可について」（平成
117,、鶴見小野駅周辺の再整備について検討調査を進めます。【都市整備局】鶴見区の防災の取り組みについては表面をご覧ください・防災キャラバン隊活動事業・災害時要援護者救援システムづくり事業・家具転倒防止器具取り付け事業・まるごとまちごとハザードマップｉｎ鶴見・（地域別）鶴見川洪水ハザードマップ作成事業
118,が「重要伝統的建造群保存地区」として文化庁から指定されたことが、その後の内子町のさまざまな取り組みに大きな影響を及ぼした。第二に、内子町市街地の活性化を町周辺部の活性化に展開し
119,」についても「そう思う」とする割合が高く（七十二．八％），土地の有効利用の取り組みへの参加については基本的に肯定的である。しかしながら，実際には，土地の有効利用
120,の世界的な発明も生まれています。創業のメッカを目指すものづくり都市として、さらに発展するための取り組みを紹介します。◆市政トピックスはままつ冬の蛍フェスタ二千七（十一／十七〜１／十四）消防出初式（１／５
121,を出した。しかし，火山の有効な活用の方法について，住民全体で考え，その取り組みを実現させている。レポート例●資料１千九百九十一年台風第十九号の進路と家屋の被害千九百九十一年
122,製造現場における労働者の持つ技能や改善・提案の力であり、最近の国内生産回帰の動きや技能伝承・継承の取り組みは、こうした我が国の労働者が持つ能力への評価の現れである面も
123,。事務用品を扱うＫ社では、環境に配慮した製品の開発のため様々な取り組みを進めています。その取り組みの一つとして、スギやヒノキ、カラマツなど間伐材を材料
124,働き、暮らすことができる世田谷らしいワーク・ライフ・バランス推進のあり方について検討してまいります。地域活性化に向けた取り組み「地域の絆」の構築に向けて十一月にシンポジウムを開催し、地域の活性化
125,調査研究を行っています。第３節健やかに子供を育て・守るための環境づくり〜地域における取り組み〜１新子どもプランの推進平成十一年６月の生涯学習審議会答申「生活体験・自然体験が日本の子どもの心
126,申合せを行うこと等により農薬や化学肥料の削減に取り組んでいる事例がみられる。これらの取り組みを行っている集団を対象にした農林水産省「環境と調和した農業の推進に関する実態調査
127,の売色風景をそのままに映したかのような情景で、陰子と客との取り組みを、廊下で遊女と客とが覗きながら一儀を働くといった図だ。廊下の
128,機械設備のエネルギー利用効率が低いことも指摘されている。一方、環境保全のための行政の取り組み、規制等に関しては、環境監視及び管理に関する法・規制・制度や組織は整備されつつあるものの、管理や
129,ついてお知らせしましたが、今月号は私たちにできる取り組みを紹介します。家庭でできる取り組みを考えるすぐできる十の取り組み私たちの生活を見直し、二酸化炭素の排出を減らすために
130,首相官邸の地球温暖化対策への取り組みに、政府内から不満の声が出ている。温暖化対策の推進役を果たしてきた関係４閣僚会合
131,として，河川や海岸に特有の自然と触れ合うことのできる機能を十分にいかした取り組みを推進するため，自然体験・環境教育の場等としての身近な水辺環境の整備等を実施している。警察
132,、「代表者の相談役」、「代表者の諫言役」の割合は低くなり、「新しい取り組みの担当」の割合が高くなっている（第３‐２‐十八図）。経営者と
133,情報の共有・発信をより早く行うことのできるシステムなどを備えるほか、地域の防災活動の取り組みなどを発信していきます。問危機管理室（☎三百二十二．六二三七、ＦＡＸ三百二十二．六〇三一）意見募集の方法▶閲覧場所
134,、生涯学習の果たす役割はますます重要になってきています。生涯学習のあり方や地域社会の取り組みについて考えるため、多くの皆さんの積極的な参加をお待ちしています。問い合わせ
135,達成に向けた取り組みが進むよう促すとともに、国・地方公共団体等の特定事業主における社会全体の牽引役としての取り組みを促す。○結婚や出産後も育児をしながら働くことができるようにするための取り組み
136,を実現しようとする主張が力を増している。もちろん、千九百九十年代ＥＵのサステイナビリティへ向けた取り組みがまやかしだったということにはならない。都市と農村を統合的にとらえて、
137,努めます。今年度は、５施設で指定管理者による管理運営の開始と、導入施設の拡大の取り組みを進めます。また、ごみ収集業務の民間委託の拡大、市営バス事業の民間移譲に向けて取り組みます
138,な推進に努めている。また，各種の広報啓発活動や青少年育成国民運動の支援等を行い，国民的な取り組みの活性化を図っている。この章では，こうした内閣府が講じている施策など
139,のための適切な対応への一層の充実を図ることができる。なお、以上の取り組みを行うに際しては、社内のシステム部門と法務部門との共同作業が不可欠になること
140,過去、そういったケースがあったのかなかったのか、あるいは今後どういう取り組みをされるのか、特に、南野法務大臣だから、この点についてお伺いをしたいと
141,ています。二千年７月の九州・沖縄サミット外相会合の際に、わが国は紛争予防のための開発協力による取り組みを「アクション・フロム・ジャパン」としてまとめました。そこでは紛争予防、紛争発生時の緊急人道支援、紛争後の
142,。昨年十二月二十四日に、企画課長を事務局長に十五人態勢で実施本部を設立。全国で最も早い取り組みという。【毎日新聞・大賀英作】
143,を次代の社員に継承し、発展させる機会を提供することは今後欠かすことのできない取り組みだ。それには遺伝子をしっかりと認識し、継承・進化させるコミュニケーションの機会を持つことが
144,１休眠法人数の推移（注）各年十月１日現在（所管不明法人の調査及びその整理への取り組み）所管不明法人については、その実態数を把握するため、平成７年度に、総理府が「所管不明公益法人調査
145,せることは，裁判所の職責放棄，医療界による裁判支配につながりかねない。５）弁護士・弁護士会としての取り組み（１）専門弁護士の要請前記のとおり，東京地裁は，医療過誤訴訟の集中部を設け
146,及び経済産業省と共同で「産業事故災害防止対策推進関係省庁連絡会議」を開催し、産業事故災害の防止について、以下のような取り組みを行っており、共通的な事故防止対策のとりまとめを平成十五年中を目途に行うこととしている
147,などについては未だ評価するには至らないが，参加している農家の特に若手の後継者の取り組みは検討に値する。大島は面積約七十ｈａの海底火山の噴火によって形成された火山砕屑丘と
148,には、個々の子どもや親の判断に委ねられているという状況のなかで、取り組みが行われているのである。こうした基本的条件が、及川さんに子どもたちにとっての楽しい場
149,を提供する組織の違いによって異なってくると考えられる。すなわち、東京都で行われている取り組みのように高齢者の権利保護や苦情処理であれば、地域や市町村など高齢者が住む身近な
150,また、学校給食費、保育料、市営住宅の家賃などの滞納対策につきましては、引き続き取り組みを強化してまいります。大部分が国有地であります、土浦第三中学校の校地につきまし
151,発見をされた、こういうことで、それ以降、学校、教育委員会としての事実確認の取り組みを行うとともに、学校内でかかる人権を侵害する落書きが生じないよう主体的に取り組む、そう
152,ている。以上のように，各大学においては，教育機能の充実強化のための様々な取り組みが進められているが，高等教育の大衆化と学生の多様化が一層進展すると考えられる二十一世紀
153,、連続して効果が上がるような取り組みを続けていかねばなりません。この取り組みに対して段階的に期限と達成度をそれぞれ設定していくことになります。こうしてプロジェクトの最終終了
154,人との顔が見える関係を築いてくれます。このため、「地産地消」の取り組みが各地で活発に行われています。伊勢市地産地消の店観光振興基本計画が策定されました観光企画課
155,た。望ましい姿がさまざまであるように，今後，様々な形で土地の有効利用の取り組みがみられるものと見込まれるが，主体としての地域の住民とそれを支える地方公共団体
156,の検証を行いながら、着実に計画を推進していきます。■基本目標の施策方針と主な取り組み基本目標１個性が輝き、創造性あふれる人づくり１子どもの豊かな感性の育成◆
157,平成十二年５月に開催された「観光産業振興フォーラム」において，「訪日外国人倍増に向けた取り組みに関する緊急提言」が採択された。●概ね二千七年を目途に訪日外国人数を八百万人に倍増させる
158,が訪れる。青山学院大教授（環境法）の平松紘さんは「世界的に見てもユニークな取り組み。自然環境の保護と観光を両立させている点も評価できる。日本も島国で、環境
159,役割を果たしていきます」とのこと。ごみ収集福祉サービス（愛称「まごころ収集」）などの新たな取り組みを進めている「まち美化事務所」は、暮らしの頼れる「ごみ」のエキスパート。的確な
160,に、みどり率（※）三十三％の達成をめざす「世田谷みどり三十三」の実現に向けた取り組みを進めています。事業をより多くのみなさんに知っていただくため、現在シンボルマークの原案
161,持続可能な発展を目指して，社会との良好な関係を保ちつつ，環境保全への取り組みを効率的かつ効果的に推進していくことを目的として，事業活動における環境保全のための
162,があった場合も届出が必要です。十二月は地球温暖化防止月間問生活環境課☎９２４‐２７３１▼一人ひとりが取り組みを“寒い時には着る”ことで“過度に暖房に頼らない”『
163,、小さな町や村はどのように生き残ればいいのか。合併に揺れる熊本県清和村の取り組みなど、地方自治体の自立への闘いを追う。◇ＢＢＣ地球伝説（ＢＳ朝日後８・００）
164,観光展の開催・参加，観光ミッションの派遣など外国人旅行者の誘致活動及び受入体制整備などのほか，国際コンベンション振興への取り組みが一層活発に行われた。６観光関係団体の活動我が国における観光関係団体は，
165,公民館ではさまざまな教育・文化・スポーツ活動が展開されています。こうした皆さんの自主的な取り組みや活動をつなげ、広げ、そして深めながら、これからの公民館を考えていくために「
166,、幼稚園など二十二団体もゴーヤーで緑のカーテンを育てています。緑のカーテンの取り組みは区ホームページでも公開していますので、ぜひご覧ください。育て方や各団体の活動を展示
