,0
16,に、役員として、その長である理事長及び監事二人を置く。２研究所に、役員として、理事一人を置くことができる。（理事の職務及び権限等）第七条理事は、
17,この１年はキツかった。その結果がボーナス無しとは、とても妻に言えない。役員ですら、こうである。一般の管理職や社員で賞与カット、あげくはリストラされた「企業戦士」たち
18,のは、社内では親父だけだった。優秀で責任感の強い親父に、役員色々と任せすぎていた。「たしかに最近少し元気がないと思っていたが
19,には、「シルキーのリベンジ・プロジェクト・チームは解散します」と書かれていた。美粧堂の役員は、リスクをとることを避けたのだ。小田原は、川畑をはじめとする
20,問うことで、ほぼ目的は達成される。教師がこの目的意識の重要さを心して、役員や関係者を鍛え、教え込むことができれば、いつでも方法を正すことができ、実践段階で許容範囲
21,の場合の外、投票権を有しない。（５）上院は、その他の役員を選任しなければならない。また、副大統領が欠席するか、または副大統領が合衆国大統領の職務を行うべき
22,規定による通知をせず、若しくは虚偽の通知をした者第五十条の三貸金業協会の役員（仮理事及び仮監事を含む。）又は職員が、その職務に関して、賄賂を収受し、
23,ことＢ．当該他の法人が出資等により議決権を行使することができない形態の場合・当該公益法人の役員若しくは職員である者，またはこれらであった者で自己が他の法人の財務及び事業
24,次の各号のいずれかに該当する場合には、その違反行為をした機構の役員は、二十万円以下の過料に処する。一第十一条に規定する業務以外の業務を行ったとき
25,べきことは当然でございますし、かつ、前回も御質問もございました政党の役員についての欠格条項の点は前回も御説明をしたわけでございますけれども、この
26,に受け止めるべきザ・チルドレンズ・インベストメント・ファンドからこのような反撃を受けて困っているのは、Ｊパワーの役員の人たちでしょう。これまでは、相手が逮捕されるかどうかを見ているだけ
27,て，正常な商慣習に照らして適当と認められるもの（ｈ）資本の拠出，役員の派遣等により当該事業者と特別の関係にあり当該事業者と競争関係にある事業者と取引できない相手方事業者
28,使途が明らかにされないもの及び会社業務に関係ないと認められるものは，その役員又は使用人に対する給与となる（基通９‐２‐十）。（３）交際費等
29,その清算人五浄化槽清掃業を廃止した場合浄化槽清掃業者であつた個人又は浄化槽清掃業者であつた法人の役員（標識の掲示）第三十九条浄化槽清掃業者は、環境省令で定めるところにより、その営業所ごとに、
30,、若干の職員についても減少するわけであります。○田沢智治君そうしますと、必然的に役員と職員が合体して足し算という形の中で結果が出るわけでございますけれども
31,いう時どうしてますか？９階の踊り場か、書庫。９階は最上階で、役員しかいなかったので、人気がなかったし。。。懐かしい思い出です・・
32,にその職務を遂行するものとする。２役員は、別に定めるところにより、役員としての活動に応ずる必要経費の支払と報酬を受けることができる。（理事長）第三十六条理事長
33,又は相当の行為をしなかったときは、五年以下の懲役に処する。第三十八条機構の役員若しくは職員又は試合関係者になろうとする者が、その担当すべき第二十四条に規定する業務に係る
34,「なにしてるんや」という声がしました。顔を上げると本社の役員がいるではありませんか。なにサボっているんだという怒りと、これでどうして店が繁盛し
35,．委員会役員は持ち回りが多いようで、しかも引っ越してきた直後にいきなり班長などの役員を押し付けられる場合が多々ある２．共有部分の掃除や除雪などは当番制という決まりが
36,役員と執行役員とって違うんですか？教えてください。ちょっと違うかもしれないでつね！＿＿＿
37,に語っている。「『お前、いっぺん役員になったらんかいな』『何の役員や』と言うたら『生業資金の役員や』『まあ、待てや』と言うて
38,が「笑劇団真田」の時代劇です。敬老会では、かなり前から自治会の役員が劇を上演していたことから、６年前に地元の有志約二十名が「笑劇団真田」（
39,はない。しかしながら、現職公務員については、法人を指導監督する立場にあることから、公益法人の役員への就任は適当でないものと考えられている。都道府県所管法人については、都道府県が直接
40,の第１【企業の概況】の４【関係会社の状況】での、関係内容で、役員の兼任というのがありますが、この兼任の基準ってどんなんですか？基本的
41,選任及び解任は、経済産業大臣の認可を受けなければ、その効力を生じない。（役員の解任命令）第二十八条経済産業大臣は、指定試験機関の役員が、この法律（この法律に基づく
42,より選出する。第十条（役員の種類）連絡会に次の役員を置く。第十一条（役員の選出）連絡会の役員は、幹事会の推薦を経て総会で選出する。役員
43,、書いてありますよ。うちの学校では出欠と希望を書きます。役員をしたいしてもいいできない出来ないの理由を書く。仕事をしているからと
44,かどうかというのがひとつ。ですが、たとえ五十％以下でも社長や専務、常務といった役員がトヨタからの出向ということであれば、実質的な支配ということで連結子会社になります
45,。○片山甚市君私はいまお話をしました野村専務理事について質問をしておるのは、役員の態度としてどうなのかと。こないだ坂本会長は衆議院で某党の代議士の質問に答え
46,は、更生保護法人の設立について準用する。第三節管理（役員）第十六条更生保護法人には、役員として、理事五人以上及び監事二人以上を置かなければならない。２理事のうち一人は、定款
47,た。彼はさらに、ヨーロッパの大銀行が失敗したとき、彼の配下の最高幹部と役員がただちにに除去されたと述べました・・・ロスチャイルド・ファミリーの一員であるネーサン・ロスチャイルドは星
48,ハ分析機関登録申請者（法人にあつては、その代表権を有する役員）が、揮発油販売業者等の役員又は職員（過去二年間に当該揮発油販売業者等の役員又は職員であつた者を含む。）である
49,五店から一店に縮小し、取締役五名以上、監査役二名以上を取締役三名以上、監査役一名以上とし、役員も圧縮した。新たに選任された取締役は、横浜興信銀行の役員と同一の原富太郎、
50,本来、高い株価かがついている会社の株式を安く交換できるという権利である。ベンチャー企業の役員として入ったり、優秀な社員にインセンティブとして与えたりする企業は少なくない。後者
51,になることを禁止した条文を廃止する。また第三十二条、銀行と証券会社との間の役員、幹部職員の兼職禁止規定を廃止するというものである。その際両者の進出形態は次のように
52,代理し又はその職務を行う監事は、その間、監事の職務を行ってはならない。（役員の任期）第九条理事長の任期は、任命の日から、その日を含む機構
53,に選挙し、任期は四月〜九月、他が後期とした）に実施した。役員の選出に伴い顧問の教師たちが意図的に口にするようになった言葉がある
54,方には役員というのは何人おられるんでしょうか。○参考人（藤島克己君）私どもの役員は、経営委員と執行部の理事と両方ございますけれども、いずれも放送法によって定数は
55,主たる事務所その他の事務所の所在地四協会員に関する事項五総会に関する事項六役員に関する事項七理事会その他の会議に関する事項八協会員の役員（業務を執行する
56,で近くの九州カントリークラブ春日原ゴルフ場の会員となった。当時、春日原ゴルフ場には三坂商事の坂田茂助社長が役員をされていた関係で、坂田社長にもゴルフをしっかり教わった。春日原ゴルフ場は南大橋
57,。購買事業（特産物）は株式会社に信託する形とし、組合長が社長、理事が役員（月給は一万円）で年二、三千万円の利益をあげ、九百万円の配当金を組合員
58,取消しの日から二年を経過しない者三法人であつて、その業務を行う役員のうちに前二号のいずれかに該当する者があるもの（登録の基準）第十七条
59,、私は役員をさせていただいていますし、以前も上の娘を連れて役員をさせていただいていたのですが、やはり、他の役員さん達にかなりご迷惑をおかけしてい
60,２第二十九条第一項第五号及び第六号に掲げる議員は、在任中、政党その他の政治的団体の役員となり、又は積極的に政治運動をしてはならない。３第二十九条第一項第五号及び第六号に掲げる
61,の生産中止に賛成する方」水原の声が上がった。しかし、これに賛成する役員は一人もいなかった。これで現状維持か、それともリベンジ・プロジェクトに賭けるか、二つに
62,言いながら乗り込んでくるし、本社の会議でも、最後に到着したのがたとえ役員であっても、すでに席についている参加者に対し自分から挨拶してまわるのが常である
63,第一項に規定する届出を受けた場合には、当該通報又は届出を受けた高齢者虐待対応協力者又はその役員若しくは職員は、その職務上知り得た事項であって当該通報又は届出をした者を特定さ
64,は別に定める選挙規定に基づき選出を行う。（１）役員の辞任および解任役員を辞任する時は、幹事会の承認を必要とする。役員を解任する時は、拡大幹事会
65,五十四歳は課長の年齢ですよね」と質問が飛び、苦笑が漏れた。役員の一歩手前の理事・商品ネットワーク推進部長の山本良一氏（五十二）を二十二日、社長兼最高執行責任者（ＣＯＯ）にした
66,文字通り、会社の現況について記載する書類です。記載する内容は以下の通りです。１役員の氏名・役職名・住所・電話番号（商業登記簿謄本に載っている者すべてについて記入します。役員のうち、他社で健康保険に
67,から、彼が普通の奴隷とは違うことがわかった」。ブルエットは福音伝道教会の役員であった。アユバはそこでもっと大きな幸運にあっている。その町にウォロフ語を
68,やつら。先が読めない賞味期限切れの脳みそで考えているからそうなるんだよ〜うちの役員とおんなじだ・・・・儲けのためにはなにやってもいいのかよ〜
69,スライドショウをホワイトボードに映し出した。「シルキー・リベンジ・プロジェクト」の文字が、大きく映し出された。役員に対する小田原のプレゼンテーションは、二十分程度にまとめられた、非常にコンパクトなものだった。
70,に出動要請！きゃ〜〜６月は学校の運動会、地区の子供会の運動会の手伝い、学校の役員の打ち合わせ、そしてバレエの発表会のために車で１時間半かかる本校へ日曜日に練習に
71,「経営監視」。これまでの日本企業にみられた、生え抜き役員だけで構成するボードは、役員が出身母体の部門利益を代弁したり、従業員の雇用を重視しすぎ、必ずしも株主の「代理」
72,の職権又は支配力を有する者を含む。）二前号に掲げる事業者の団体の役員（いかなる名称によるかを問わず、これと同等以上の職権又は支配力を有する者
73,また、最近の事例では、同様の内容の文書を、同業者「並びに自社の役員及び従業員に周知徹底」することが命じられた例があります（公取委審決平四・六・三集三十九登載予定）。これ
74,に恵まれ各地区で豊年の喜びの声が聞こえます。田植前、裂田溝の水利関係者７集落の役員が集まり、伏見神社の神殿で『雨乞いの神事』が行われました。その甲斐
75,（井上議員の）パーティー券代を含めて六千四百万円を支払った。苦しい経営状況のなか、当社の役員が親類などのツテを頼って個人的にかき集めたカネだ」というのだ。
76,は読んでなかったの（＾＿＾；）しかしただの従業員に会社の借金取り立てなんかするか？！役員でもなく、入ったばっかの新人くんに；そこはＢＬミラクルな強引設定なんかもしれん
77,旧組織役員がそのまま役員なのは納得がいかない，十四年度には改選を」といった役員の選出方法に関わる意見が少なくなかった。任期の２年を経過した二千二年には選挙
78,ないので、欲しいのですが、子供を通して親も仲良くできるでしょうか？入園して役員などされると仲良く度が高くなりますよ。大変なので連絡取り合ったり家で
79,認めるときは、仮理事又は仮監事を選任することができる。（秘密保持義務）第四十一条の二協会の役員若しくは職員又はこれらの職にあつた者は、その職務に関して知り得た秘密
80,れていることが必要です。「事務処理の体制が整備」とは、中小企業団体の役員又は職員が事務の担当責任者として決められていることをいいます。ロ育児休業及び介護休業
81,リマシタ、ソレカラ次ニ此ノ改正案ノ第十九条ノ但書ヲ見マスルト、取引所ノ役員ハ主務大臣ノ認可ヲ受ケテ取引員ノ株式ヲ所有スルコトガ出来ルト云フヤウニナッテ居リマスルガ
82,は、その定款において、協会員に、法令及び協会の定款等を遵守するための当該協会員又はその役員若しくは使用人が遵守すべき規則及び管理体制を整備させることにより、法令又は協会の定款等に
83,オイシイところ合同会社のオイシイところを整理してみましょう。１株式会社、有限会社と違って役員の人数配置などの会社運営上の縛りがない２経営オーナーの責任が出資額までに限定され
84,並びに独立行政法人放射線医学総合研究所法第九条及び第十条」とする。（役員及び職員の秘密保持義務）第十二条研究所の役員及び職員は、職務上知ることのできた秘密を漏らしてはならない。その職を退いた
85,な措置をとることを命ずることができる。（法令違反等による認可の取消し、業務の停止、役員の解任等）第四十一条の四内閣総理大臣は、協会が法令、法令に基づく行政官庁の処分
86,言う。気になることがあると、すぐに解決しないと気がすまない。筆者らが役員に取材している最中に飛び込んできて、目の前でその役員に指示を与える
87,たことになっておりますけれども、しかし実際の現場を見ますと、校長先生とＰＴＡの役員の一部が大きな声で歌っておられるだけであって、子供たちは座る、そうしてまた先生方
88,な教育・訓練のあり方について検討を行った。なお、建設技能者のみならず、建設業の経営者、役員、事務系職員を含めた全就業者を対象として有能な人材の養成を図り企業の
89,、理事長を補佐して基金の業務を掌理する。２通則法第十九条第二項の個別法で定める役員は、理事とする。ただし、理事が置かれていないときは、監事とする
90,計上するとき→×未払計上使用人給料の未払計上は、給与規程における支払対象期間によって算出することができるが、役員の場合には原則的に未払報酬は計上できないのである。計算期間すなわち、役員の場合は
91,）とフジテレビが繰り広げてきた両者の攻防は、想像以上に熾烈を極めた。この役員が続ける。「問題が長期間にわたってこじれたため、当初、フジテレビがニッポン放送を子会社化する
92,を取り消され、その取消しの日から二年を経過しない者三その業務を行う役員（法人でない団体で代表者又は管理人の定めのあるものの代表者又は管理人を含む。以下
93,平成十四年末において、専任のＣＩＯ（ＣｈｉｅｆＩｎｆｏｒｍａｔｉｏｎＯｆｆｉｃｅｒ：経営戦略と情報通信戦略を統括・調整する役員）を設置している企業は全企業の３．２％である。兼任も含めると二十二．〇％の企業がＣＩＯ
94,。成長産業といわれた企業に入社して三十年、身を粉にして働き、役員に上り詰めた。気がつけば若さも髪も無くなりかけている。ストレスは下腹に溜まり
95,、その代表権を有する役員）が、農林漁業体験民宿業者の役員又は職員（過去二年間に当該農林漁業体験民宿業者の役員又は職員であった者を含む。）であること。２登録実施機関の登録は、登録実施機関登録簿
96,理事長、副理事長及び会計担当理事は、理事の互選により選任する。（役員の任期）第三十四条役員の任期は○年とする。ただし、再任を妨げない。２補欠の役員
97,きましたよ。現在も大株主であることには変わりないのですが、西武がすでに役員を引き上げて四、五年ほど経つでしょうかねえ」痩身で頭髪の薄い六十二歳の
98,がインサイダー取引規制に違反するかどうかが問題となった。この事件では，日本商事の役員，従業員など三十二名がインサイダー取引の事実を認め，罰金五十万円の略式命令によって，処分が確定し
99,と続けて、「目の前にいるだろ？この歳で銀行の役員に抜擢された、この僕だよ。もちろん才覚はあったけれどね」胸
100,広告を集め終えたところだった。これが、期待感につながったのかも知れない。以前に役員から「再建計画をつくった」「なんとか（社外に）協力者をさがす」「話が
101,含む。）の規定による報告をせず、又は虚偽の報告をした機構の役員又は職員は、五十万円以下の罰金に処する。第八十五条次の各号のいずれかに該当する者
102,九尺二間のみそ倉をつぶして車庫にし、母屋をプレハブ造りに建て直した。ＪＡの役員に選ばれるようになったころ、息子や娘たちが盆や正月に絵梨や由夏
103,部局又は機関で政令で定めるものに属する者に限る。）が施行日において機構の役員又は職員（職員に相当するものに限るものとし、以下この条において「役職員」
104,」。日頃の持論をとうとうと述べた。経営会議の場だけではない。あちこちで役員や社員を相手に語りかけていった。熱意に満ちた話し方は語るというより
105,。そして、ライブドアはどうやってニッポン放送の企業価値を高めるのですか？二十三歳の彼女を役員にするんでしょうか？ホリエモンは株を買い占めればフジサンケイが降参して何でも差し出すと思ってい
106,、毎事業年度経過後三月以内に、その事業年度の事業報告書及び収支決算書を作成し、経済産業大臣に提出しなければならない。（役員の選任及び解任）第二十七条指定試験機関の役員の選任及び解任は、経済産業大臣の認可を
107,、内閣府令で定めるところにより、役員が欠けた場合又はこの法律若しくは定款で定めた役員の員数を欠くこととなるときに備えて補欠の役員を選任することができる。（相互会社と役員等
108,当該貸金業者の営業所若しくは事務所の所在地又は当該貸金業者の所在（法人である場合においては、その役員の所在）を確知できない場合において、内閣府令で定めるところにより、その事実を公告し、
109,と思う。ちょっとした成功に自惚れていたんだ。すまなかった」その言葉に役員の全員が驚き、そして神妙に頭を下げた。「問題は、これから
110,監事は、その間、監事の職務を行ってはならない。（役員の任期）第九条役員の任期は、二年とする。（役員の欠格条項の特例）第十条通則法第二十二条の
111,の小さな鼻が、彼女を年齢より幼く見せている。広報グループのリーダーである貴之は役員などにマスコミからのインタビューを依頼することが多く、秘書室に頻繁に出入する。佳織に
112,（国家公務員宿舎法の適用除外）第二十一条国家公務員宿舎法（昭和二十四年法律第百十七号）の規定は、研究所の役員及び職員には適用しない。第二十二条削除第六章罰則第二十三条第十三条の規定に違反し
113,，肝心の説明を怠ることになるという点だけは押さえていただきたいと思います。子会社の役員を同席させて説明させるのも結構ですし，子会社の業務内容を細かく説明するのも
114,」の解釈運用が大いに問われている。きょくたんな例ではあるが、ＪＲ労働組合の役員が帰宅途中殺害されその合同葬を市福祉会館で行なおうとしたケースについて、市長が反対者の
115,起算して二年を経過しない者（指定試験機関の役員の選任及び解任）第十八条指定試験機関の役員の選任及び解任は、厚生労働大臣の認可を受けなければ、その効力を生じない。
116,ます。あわせて、任命の日以前五年間において、資本金三十億円以上の株式会社の代表権を有する役員または事業者団体の役員であった者は、委員長または委員となることができないものとしており
117,で、退職後二年間は、直前五年以内にいた役職と密接なかかわりのある防衛関連企業の役員かそれに相当する地位には再就職できないと定められているけれども、防衛庁の場合、
118,は、附則第十八条の規定により機構が石炭鉱害賠償等業務を行う場合における委員会の委員並びに機構の役員及び職員について準用する。（罰則）第二十一条前条第六項の規定に違反して、石炭鉱害賠償等業務に
119,十二日くらい使ってます。今回は次長から内々に聞かされたので、週明けには役員でもある本部長から通達されます。実は月曜日にか会社行って本部長に呼び出される
120,思いますが、何をするにも困難はつきものです。学校との話し合いは、役員の仕事の都合に合わせてもらえば、ある程度は解決できると思います。（担任と
121,段取りである。馬主、調教師を演じるエキストラのいくつもの小さなグループの位置、競馬場の役員や理事になるエキストラ、パドックの周りの階段状下見席に集まる町の人々、割り当てられた
122,、次のとおり。株主は、このような人々で構成されていた。役員には、豊田佐吉が取締役社長となり、豊田利三郎が常務取締役、藤野亀之助が取締役、児玉一造が監査役
123,を基準に行うべきだと主張しました。しかし調停委員会は、夫が会社の役員であるのに対し、Ａ子さんは専業主婦であり、しかも老後の生活についてはこのビルのテナント収入しか
124,当該公益法人を支配する法人が当該公益法人以外に支配している法人のことをいいます。ⅳ）当該公益法人の役員及びその近親者当該公益法人の役員及びその近親者とは，以下のような者をいい
125,（町の場合には市参事会員などとも訳されている）、それにその他の役員など、町村の役職者を選挙する権利、そして二つ目は共有地などの町村の共有財産を共同利用する
126,勤め先の社長のお父様が亡くなりました。会社は社長が興したのでお父様は役員でもなんでもありません。私たち従業員は葬儀に参列しなければならないのでしょうか？葬儀はきっと社長
127,）お受験しようかしらー」「○○さんは（彼女のクラスの方の名前）お受験だから役員は無理ね。あとで何か言われたら嫌だし」など、嫌味とも
128,考えているのか。と同時に、間々質問がございましたけれども、厚生省の役員のＯＢがこれに携わってはいけないと、こういう形であくまでも民間の力をかり
129,の認可を受けなければ、その効力を生じない。２厚生労働大臣は、指定試験機関の役員が、この法律（この法律に基づく命令又は処分を含む。）若しくは第二十条第一項に
130,総代は、定款で定めるところにより、組合員が組合員（法人にあっては、その役員）のうちから選挙する。２総代の任期は、三年を超えない範囲内において定款
131,のは、社内では親父だけだった。優秀で責任感の強い親父に、役員色々と任せすぎていた。「たしかに最近少し元気がないと思っていたが
132,。法的処置としては、役員の任期をずらしておく方法もある。仮に大株主が役員を追い出そうとしても、大量役員の退陣は免れるのである。Ｍ＆Ａに望むイン・アウト（
133,か自営業主かの区別は、会社などに雇われているか、または会社などの役員と回答した者を雇用者、個人経営の事業を営んでいると回答した者を自営業主と
134,を受け、その取消しの日から二年を経過しない者三法人であって、その役員のうちに前二号のいずれかに該当する者があるもの四電気通信役務利用放送の業務を
135,退職願と辞表はどう違うのですか？退職願いは使われている立場のひと辞表は役員など人をつかう立場のひと
136,は有給とすることができる旨定められていることが多い。このような有給の役員（役員として報酬を支給されていないが、職員としての給与を支給されている者を含む
137,八月のことである。松本氏は旧東海勢の面々にむかってこう言い放った。「役員でもない西垣氏が役員フロアの中でいちばん大きな部屋を使っているのはおかしいし、
138,れた、といわれているんです」こう溜め息混じりに話すのは、フジサンケイグループのある役員である。堀江貴文ライブドア社長（三十二）とフジテレビが繰り広げてきた両者の攻防は、想像以上に熾烈
139,は、貸金業者、主任者登録を受けた者又は第二十六条第二項の認可を受けようとする貸金業協会の役員について、意見陳述事由又は意見陳述事実があると疑うに足りる相当な理由があるため、内閣総理大臣又は
140,もあるかと思いますが今はどの地域も縮小傾向にあるので、たとえ子ども会の役員に当たってもほんの少し地域のお子さんの安全を見守るお手伝い・・くらいに考えて協力され
141,、まず子供の成長につれて幼稚園の母の会、小学校、中学校のＰＴＡの役員として活躍することである。次は公民館の生涯学習に参加するのであるが、それはＰＴＡの文化活動
142,通則法第二十二条に定めるもののほか、次の各号のいずれかに該当する者は、役員となることができない。一物品の製造若しくは販売若しくは工事の請負を業とする
143,思うんです。ですから、そういう意味では、そういう資本系統にいたしましてもそれから役員の問題にいたしましても、これは分散をしていく方向というものの方が
144,の三十万円ワンボックスカーは仕事上とても有利です当社は駄目二代目税理士と、苦労している、税理士会支部長経験者で県の役員の公認会計士が顧問に居ますが五年位ぼろいワンボックスで来ていましたし、態度
145,は、業務を執行する社員）に占める特定製造業者等の役員又は職員（過去二年間に当該特定製造業者等の役員又は職員であつた者を含む。）の割合が二分の一を超えていること。ハ
146,の役員が構成員たる社員から選任されるのが通常であり、社員数の規模に応じて役員を選任している傾向など人の集まりである社団の特質が出ているものと考えられる。
147,（２）役員の定数については幹事会で決定する。（役員の任務）第三十二条役員の任務は次のとおりとする。（略）（役員の選出、任期および解任
148,名前で利益の返還請求をすることができる（証取百六十四Ⅱ）。上場会社等の会社の役員または大株主は，その会社の株式を売買した場合には，その売買があった
149,）公益法人によって支配される法人ⅲ）公益法人と同一の支配法人をもつ法人ⅳ）公益法人の役員及びその近親者法人と上記のような関係にあるものは，独立した第三者より
150,総会に出席して所属組合の意志を反映させるとともに、議決権を行使する。但し、特別代議員および役員は総会の議決権をもたない。（拡大幹事会の構成）第二十二条拡大幹事会は総会につぐ
151,。セブン‐イレブンの運営会社、ヨークセブン（後のセブン‐イレブン・ジャパン）の設立時には、ヨーカ堂の役員からも出資を募りましたが、皆腰が引けていたものです。私
152,の出資があったときは、その出資額により資本金を増加するものとする。第二章役員及び職員（役員）第七条機構に、役員として、その長である理事長及び監事二人
153,規定する持分会社をいう。）にあつては、業務を執行する社員）に占める特定製造業者等の役員又は職員（過去二年間に当該特定製造業者等の役員又は職員であつた者を含む。）の
154,いくのである。目標にはコミットメント（必達目標）とターゲット（努力目標）があるが、役員から順番に末端の社員まで、ＮＲＰを達成するためのコミットメントを契約する。役員は自分の
155,を取り消され、その取消しの日から二年を経過しない者二その業務を行う役員のうちに、次のいずれかに該当する者がある者イこの法律又はこの
156,に関する事項六役員に関する事項七理事会その他の会議に関する事項八協会員の役員（業務を執行する社員、取締役、執行役、代表者、管理人又はこれらに準ずる者をいい
157,知恵はありませんでしょうか？生活さえ出来なくなりそうです・・。旦那様が役員になっていなかったら多分あなた共々不当解雇で訴えることができると思います。最寄の
158,できた秘密を漏らしてはならない。その職を退いた後も、同様とする。（役員及び職員の地位）第十三条研究所の役員及び職員は、刑法（明治四十年法律第四十五号
159,を作成し、文化庁長官に提出しなければならない。（役員等の選任及び解任）第十四条指定登録機関の役員又は登録実施者の選任又は解任は、文化庁長官の認可を受けなければ、その効力を
160,学識経験を有する者その他の文部科学省令で定める者の意見を聴くものとする。（役員の欠格条項の特例）第十条通則法第二十二条の規定にかかわらず、教育公務員で政令で定めるものは
161,作成する課税文書は、当該事業主である人を「作成者」とする。（２）法人の役員が、その法人の業務又は財産に関して、役員の名義で作成する課税文書は、当該法人を
162,ているという問題は、今私が指摘した、国鉄法等で国鉄と取引関係にある者は役員になれない、監査委員になれない、こう規定している法の趣旨からいっても野放し
163,農事組合法人以外で一定の要件を満たすときは２分の１未満まで可能です。（４）役員要件役員の要件は、次のとおりです。参考法令農地法２条、農業経営基盤強化促進法十二条、農業経営基盤強化促進法施行規則十四条百三十三
164,する。また、ビル・オブライエンが言うように時間の使い方を見直すこともできる。「役員の予定表を見れば、その人の管理能力がすぐにわかります。多くのＣＥＯは
165,役員の選出）連絡会の役員は、幹事会の推薦を経て総会で選出する。役員の任期は一年とし、再任は妨げない。第十二条〜第十五条（略）第十六条（
166,引き続きその職務を行う。４役員が組合員でなくなった場合には、その役員はその地位を失う。（役員の誠実義務等）第三十五条役員は、法令、規約及び
167,たとえば、牛や馬は財産として貸借対照表に載りますが、人間は、従業員も役員も載りません。メーカーにとって大切な技術力や研究開発力も載りません。信用、誠実性
168,を有する法人の自律性を尊重することが望ましいと考えられ、役員報酬等については、例えば、役員に対する報酬等の支給基準の開示を求めるなど、国民一般に対する情報開示を通じた社会監視の対象と
169,を示したものが、図表２‐２‐十五である。なお、有給役員には、役員としての報酬を支給されていないが、職員としての給与を支給されている者を
170,デゴザイマセウカ○政府委員（田中豊君）御話ノ如ク、現在ノ商議員制度ニハ取引員ト取引所ノ役員ト云フモノガ商議員ニナルコトニナッテ居リマス、其ノ運用ノ実際ヲ見マスルト、主ト
171,寄付行為）に「非常勤理事には報酬は支払わない」と定めていながらである。特殊法人の役員の高給が問題となり、報酬が抑えられたため、定款に違反するような形
172,の権利の停止若しくは制限を命じ、又は除名する旨を定めなければならない。第三節管理（役員の選任及びその職務権限）第三十九条協会に、役員として、会長一人、理事二人以上及び
173,の出資があったときは、その出資額により資本金を増加するものとする。第二章役員（役員）第七条センターに、役員として、その長である理事長及び監事二人を置く
174,ほえられたり、たまに警察に百十番されておまわりさんから事情聴取を受けることも。二十二時役員が社用車で帰宅。ドアが開くタイミングで、近寄って頭を下げる。車が立ち去る
175,当該取消しの日から二年を経過しないものを含む。）三法人であって、その役員のうちに前二号のいずれかに該当する者のあるもの（許可の基準）第九条
176,を取り消され、その取消しの日から二年を経過しない者であること。三その役員のうちに、第一号に該当する者があること。３文部科学大臣は、第一項の規定
177,た数でお答えをさせていただきますが、平成十六年の十月現在で、非常勤を含む役員が百六十七名、職員が五百六十五名、これらの合計七百三十二名となっております。○小池晃君七百人以上の
178,です。それなのに整理しようとしないのは、野々村社長の子供たちが、テニスクラブの役員になっているからでしょうか。それとも多額の無担保融資が特別背任に当たるから、辞任したら責任
