,0
32,小鹿―新町町内会の新公民館が完成しました。１階は板の間の集会室、２階は両町内会の事務室や畳の間があります。随所に備品庫を設け、災害時の対策も万全です
33,ている。全国の交番の数は約六千六百箇所，駐在所の数は約八千百箇所である。交番駐在所事務室コミュニティ・ルーム（１）地域の「生活安全センター」としての諸活動ア地域に密着した活動
34,百二十二）事案は，宿直員３名が泊まっていたというものであったが出火源となった事務室には被告人しかいなかったため，支配領域性を肯定することは不可能ではない。（ⅱ）
35,と百十番があった。中村署員が■■■■の「ホテル三和」に駆け付けたところ、一階の事務室で経営者の■■■さん（四十）とみられる女性の焼死体が見つかった。遺体に外傷
36,を示していた。ジャイルズ婦長に呼ばれて駆けつけたアーサー・マイルズがじっくり患者を診察したあと事務室に入って電話をかけ、十五分後にター・ラーン‐ルティンガ教授が姿を現した
37,最後の伝令干涸びた熱帯雨林とでも形容すべき様子だった。事務室の中は荒廃していた。その事務室は四周と天井と床が打ちっぱなしのコンクリートで
38,が言うには、コーヒーカップはジャスティン・キャッスルがカルドーニにプレゼントしたもので、そいつを聖フランシスの事務室に置いていたら盗まれた、とカルドーニは言っていたそうだ。カルドーニは、
39,。電話が鳴るまで、うたたねどころかパーティションの陰で眠りこけていたくせに。事務室で居眠りをしようにも、館長がいる。カウンターで舟など漕ごうものなら、僅少
40,つながれているかが問題となる。その点で展示室、収蔵庫が本館で学芸員室、事務室は別館という古いスタイルは、まったく動線を考えていないので問題外である。管理と
41,の教員は「大澤タクシー」と陰口をきいた。大澤先生が重々しい足取りで館長室から事務室へやってくると宮内教授はさっと本を抱え、信じられないようなスピードで
42,の施設使用申込仮申請受付期間：十二月１日（月）〜十五日（月）午前９時〜午後８時，事務室。本申請受付期間：１決定の場合の本申請受付：十二月二十日（土）〜二十八日（日）午前
43,が」猛々しい顔でいい返すと、わたしに負けない怒りを背中にたぎらせて事務室へ帰って行った。気がつくと桟橋、駐車場、人っ子ひとりいなくなってい
44,「はい？」「すみません。こちらに、柳亜希子さんっていらっしゃいますか？」事務室の職員全員の手が止まった。一斉に、那津に視線が集中する。思わず
45,よろめいた．（『楡家の人びと』）（百八十五）それから自室に戻る前に事務室を覗いてみると，そこでは日曜日のこととてほかに人もいないがらんとした
46,出し方などの説明を隊員から受け、指令が出たらすぐに現場へ向かうため、事務室で待機。突然の事態に対応できるよう集中力を保ちます。病院での当直で
47,せて下さい。どうも様子が普通じゃない」何てことだ。「ホール係が事務室にいないんですよ」矢島が隣室を覗いて困惑したように言う。
48,「わかりました…じゃあ、こちらに…」黒服は二人を同じ地下にある事務室に案内した。そこはがらんとした六畳ほどの部屋で、スチール製の椅子と
49,家にはまるでそぐわないディオリッシモの香りがした。桂木圭太はその奥の、事務室とベッドルームを兼ねた部屋にいた。やはり花を飾った低いテーブルを前に
50,がぽこっと浮いて揺れていた。この日の特浴利用者は十三人であった。事務室のカウンターで面会簿を繰っていると、大野敏行さん（千九百十六年生、仮名）の妻が訪ねて
51,を兼ねていて、今仕事をしている八畳ほどの広さの洋間は、便宜上“事務室”と呼ばれている。夫の朝人は、窓際のデスクでタイプライターをたたい
52,タクシーに乗って、コアラ・モーテルを探しに行ってしまったのだろうか。そう思っていたら、事務室のガラス扉越しに彼女の姿が見えた。チャミアンは荷物をそばに置いて、空港職員
53,格納庫の中に二人をひっぱりこむとリアジェットの周囲を歩きながら説明した。タマノは事務室の入口付近に立ち、ヒステリックに喋り続ける雇い主を冷ややかにながめていた。「リアジェットです
54,てみると、何人かの囚人が事務所のドアの鍵を開けて侵入、電話を事務室から引きずり出して、ピザ屋に電話したらしい。犯人は不明である。その日の責任者であっ
55,、住所、連絡先、運転免許証番号などを記入して、後で振り込んだり、或いは直接料金所の事務室に持って行ったりします。↓の第十七条を見てください。
56,二種類の当番がある。いかにも梅雨らしい、じめじめと鬱陶しい日だった。乾は事務室に入ると、早速その日の予定をチェックした。やはり千代の富士の三女の解剖
57,たポールだった。格納庫の一角には、ベニヤ板とガラスで仕切られた小さな事務室があった。壁に古びた黒板が掲げられ、消えかかった〈気象情報〉の文字
58,男が立っている。一人はタマノのそばで肩を揺すっていた。もう一人は事務室の戸口あたりに立ち、リアジェットを眺めていた。二人とも無精髭を生やし、身体からは異臭
59,を担当するが、夜間は当番の隔勤隊員が一時間交替で翌朝の大交替まで受け持っている。事務室に上がる階段は、通信室の横にあった。仁藤を筆頭に部外者三名が深夜
60,数量＝大型四十一×七十九×四十二．五〇〇円・二十区画、小型四十×五十三×四十．三〇〇円・二十四区画■事務室事務所として利用できます。机・イス・ロッカーが１セット付いています。審査会で利用団体を決定。床面積
61,艦砲射撃に遇い、あの辺ももう安全ではなさそうであった。ある朝、正三が事務室にいると、近所の会社に勤めている大谷がやって来た。彼は高子
62,ない。ただいつか見たことのない事務室へ来たのに驚いている。事務室の窓かけは日の光の中にゆっくりと風に吹かれている。もっとも窓の
63,入学したときにお知らせ（手紙）が渡されるのでお子さんに聞いてみてください。学校の事務室に相談するのも良い手です。また、申請は４月と９月にの期間中にできる
64,場合の本申請受付：十二月二十日（土）〜二十八日（日）午前９時〜午後８時，事務室。２抽選：平成二十一年１月５日（月）午前９時までに集会室に集合。３抽選日当日以降の
65,サイドコアでは、両サイドコアを結ぶ２階と屋上の大ばりで、両サイドコアの間に８階分の事務室を吊り支えることによって、１階当たり十八×三十八＝六百八十四ｍ２の広い床面積の無柱空間が可能と
66,にしていた親族の場合は日数が増えます。不明な点は、学校の事務室にお問い合わせ下さい。
67,のか、歯科助手の水原志織の姿もなく、すでに帰った後のようだ。事務室のブラインドの下りた窓から、連太郎はこっそり隣の治療室を覗いた。腕利き
68,。シスターたちは恥ずかしさをこらえながら、もぞもぞと尼僧服を脱ぎ始めた。店の奥の事務室の中では、カリリョ修道士が欄間に椅子を引き寄せ、その上に立って、店
69,姉と別れて、教室へもどろうとすると、「沢崎さん」と、事務室の人が呼んだ。「はい？」「お電話よ」「あ…
70,，平屋建てが好ましいといえる。５）安全・健康への配慮玄関，居間，食堂，事務室をはじめ，安全管理ができるような配置が重要である。ただし，入居利用者が常に管理され
71,長い歴史を物語るように建っているこの達徳会館に入ってみる。階下に校長室、職員室、事務室があり、２階が講堂になっているが、驚いたのは畳敷きである。正面車寄せの
72,立ち、パトカーの赤いライトがぼくの顔を照らしてひらめくのを見ていると、事務室の中からどなり合う声が聞こえてきた。それから二、三分して、サージがシスター・バーバラといっしょに
73,では３割の事業所で禁煙が実施されている。時間分煙は、十七．八％の事業所で事務室において実施されている。空間的分煙のうち同一室内に喫煙コーナーを設置しているケースが多いのは
74,二十四までに振り込んで下さいと。それ＋住民票や各書類の記入など揃えたものを事務室に提出とのこと。御金を用意するのと、書類を作成するのと、仕事を
75,チケットを箱の中に入れておくだけでよかった。その箱は診察室と医療サービス用ホールの事務室に設置されている」。ホールには調剤室もあり，また緊急事態の処方に必要な
76,！私に仕事をくれたのだ！月曜日、私は十時四十五分にクノッフの事務室に顔を出した。「リハーサルにきたんですけど」「場所をまちがえ
77,五十ユーロ相当以上の貴重品と、その他に分かれる。広さ四百平方メートルの地下保管庫は、小型リフトで上階の事務室と結ばれ、窓口を訪れた落とし主に５分で届けることができる。０４年中に持ち主に返さ
78,にも優しい光線、電灯をと、幸次郎なりの工夫、努力をしてきた。事務室は、机と椅子を置いただけの三畳ぐらいの広さしかない。幸次郎は、
79,から、こうした質問を受けるのは珍しいことです。一般的傾向では、事務職員は事務室で仕事をやるだけと思う人が少なくありません。また意識的な人でも
80,容易ではなかった。しかし、やらなくては！昭子は、段ボールを一つずつ、事務室の中へと運び込んだ。それから今度は、会議室の中へ。今日の午後
81,から、室内の灰皿に煙草を捨てた。仁藤が案内したのは二階の事務室ではなく、三階の応接室だった。応接室と言っても、窓とドアの
82,ないですから。とにかく、失礼します。お邪魔しました」早口に言い捨て、那津は事務室から飛び出した。黒縁眼鏡が追いかけてきそうだったので、そのまま全速力でセンターの
83,をあげて、トクオをふりはらった。傷口から血がでていた。中村先生が事務室で傷の手あてをしてもどるとトクオが壁に、例の、つののある
84,とする森林・木材協定を結び、国産材住宅の普及に努めている。最近では、都市部の事務室や店舗等の内装に無垢材を使用する例が見られるようになっている。こうした
85,ていない。第一死んだとも思っていない。ただいつか見たことのない事務室へ来たのに驚いている。事務室の窓かけは日の光の中にゆっくり
86,という名前に相応しい雰囲気を醸し出している．左頁は，ギャレリア・フェラーリの外観．下左はエンツォの事務室を再現した．フェラーリのディーラーについて“いつかはフェラーリ！”われわれクルマ好きの中で
87,た。「これは、普段、何に使用しているものですか？」「事務室では、半年くらい前まで、当座の金銭や有価証券を入れていたんです。しかし
88,友達の中へ入っていくきっかけをつくっていったようだった。ある時、事務室の前のソファーに座って本を読んでいたＳ君に、私は中国語で話しかけ
89,その奥の戸から裏に出ると、スチールの物置がある。昭子は、事務室の机から鍵を捜し出して来ると、物置の戸を開けてみた。色々と
90,。ご都合のよい時間に自由に学校内をご覧ください。ご質問がありましたら、受付（事務室）へお越しください。【日時】十月１日（水）〜十月十日（金）８時三十五分
91,、絶対に無理してはならないという条件をつけた。現場に着いた金一はすぐさま仮設バラックに事務室をかまえ、七、八階のビルに相当する高い階段を毎日数十回も上り下りしながら、建設
92,決心した。何としても、証拠をつかまなくては。昭子は、集会所の事務室へと入って行った。その奥の戸から裏に出ると、スチールの物置
93,としては、独自の施設として職員（二十五名）の為の２階建ての勤務棟があり、事務室、会議室などがある。各種教室、体育館、宿泊施設、食堂、厚生施設、図書館、演習場など
94,外資系企業をはじめ、東京に本社、支店等の設置を求める企業の動きが活発化しており、事務室の空室率も極端に低下している。近年、都心３区を筆頭に、その周辺区部等の商業地
95,を出してくれ」けれども、事務員は首をかしげ、船客のパスポートは、すべて事務室が預かっている。正式にキャンセルもせず、パスポートなしで下船してしまうことなどありえないと
96,防火用の囲いの奥です。マルゴットとわたしが選んだのは、二階の表側の事務室です。土曜の午後にはカーテンがひかれているので、ふたりとも薄暗がりのなかで行水し
97,た頃。「連太郎、お待たせ」一明が最後の患者の治療を終えて事務室へとやって来た。「おや、今夜はそんなステキな姿で。ここ
98,ごてごてと飾られたビクトリア朝式の広いリビングがあり、少しばかりものが散らかった小さな事務室があり、ちょっとした憩いの部屋があり、予備室があり、そしてついに、ウィノナの
99,せてくださいました。お話を聞いた所は３階にある事務室でした。この事務室では何人かの職員の方々が働いており，とても忙しそうでした。さすがに
100,しかし、入口には返却ポストが並んでいた。つまりお休みの日。それでも私は事務室に向かった。そうしないと配架されるからだ。無理を言い貸し出しフロアに入り
101,私たち、道に迷ったみたい。Ｂ：あの店で道を聞いてくるよ。事務室に聞きに行ってくれますか。▲ｇｏａｓｋ「聞きに行く」聞きたいこと
102,〕前略、Ｍ君の件、いろいろ御配慮感謝します。当人に連絡したところ、びっくりして事務室の掲示を見たが、出ていないので事務にきき合せたところ、法政から依頼は
103,親切にお話を聞かせてくださいました。お話を聞いた所は３階にある事務室でした。この事務室では何人かの職員の方々が働いており，とても忙しそう
104,と美しい。夕張のような十軒長屋ではなく、二戸建て、四戸建てで内容も良い。寮内も事務室、食堂など、きれいで合理的な設備が整っている。応接間もある。寮生の部屋
105,と進むと、全国の博物館のポスターがべたべた貼られた掲示板の脇に、「事務室」のプレートを掲げたドアがあった。少しためらってから、那津は思い切って
106,を見つめていた。そして、決められた時間よりも朝早く電信局に着いて、事務室や通信室の清掃を済ませると、電信技手たちがやってくるまでのあいだ、私は
107,、いいんだ」曖昧に言って話を打ち切った。公平は肩をすくめ、事務室を出た。夕日を浴びてテントがオレンジ色に染まっている。その脇では、
108,ぐるっと見回して言った。社長室、会長室のある四階フロアは、総務部、人事部の事務室が設置されている。エレベーターホールの左手に、総務部、人事部があり、中央の大会議室を
109,中にゆっくりと風に吹かれている。もっとも窓の外は何も見えない。事務室のまん中の大机には白い大掛児を着た支那人が二人、差し向かいに帳簿を検らべ
110,最低限，建築法規で決められるが，原則として換気，通風のよい部屋をつくらねばならない。事務室などでは，片側採光（窓）で８ｍくらいが明るさの限度となるので，人工照明
111,？」その言葉はすらっと僕の口から出た。レストラン“フルハウス”の事務室は、オーナーの趣味を示して、見事なクリスタル・ガラスの芸術品のようなガラス器が、
112,も付されており、東家（東方の家の意であろう）が有主の家（おそらく事務室）であったことがわかる。千山に付されたゼンマイ印も、水鳥と似た性質
113,。その雑沓の間から、苅田が私の袖をひいて、「ちょっと事務室まで顔を出してくれ」とそう云うから、いぶかりながら裏の事務室をのぞきこんでみると
114,並んでいて、二、三人の人があちこちで机に向かっているのが見える。これが事務室だなと入り口に立つと、その人々が一斉に私のほうに顔を向け
115,独立した館舎が新築され現在に至っている。建物は、一階に児童室、書庫、事務室、集会室（現在は京都府立図書館宮津地方分館として使用）、二階は八角形の平面をもつ眺望のよい
116,王芸生がどっしり構えている重大ニュース及び社説面で（胡政之と張季鸞の二人の社長はそれぞれ小さな事務室を持っていた）、それから国際面の趙思源、馬季廉、費彝民、さらにその向こうが天津版
117,声を掛けると、商品をいくつも精算せず持ち出したことがわかりました。いま事務室で詳しく話を聞いたらひどく反省した模様です。これでいいのではとも思います
118,、生徒会費しか取られなくなるので大分お金が浮きます。銀行では引き落とせなく、事務室にお金を持っていく形になります。授業料免除は入学したときにお知らせ（手紙
119,証人思ったような、思わないよう…。三人の証人は、閉廷後に事務室で旅費等の請求書に署名した。支払われた金額は、日当一日分一千円、千葉―
120,のです。以来、そこで活動を続けていますが、私たちの職場（教室や事務室）の雰囲気は一般の会社とはかなり違っていると思います。アメリカ風といいます
121,で切って、それを着込み始めた。「ん〜、こんな感じか？」事務室にある姿見の前で、ちょっと偉そうにポーズを決める。深いグレーの、
122,でも，なんだか途中からじやなあ，なんて考えていると，戸田さんに，そこの事務室に自己紹介をしにいったら，と勧められた。よし，そいじゃ，行っ
123,た、そんな気持ちがするくらいです」その時、ノックとともに若い女性が事務室に入ってきて、髭のオーナーは大声を出して、腰を上げた。
124,、とにかく研究スペースを増やさないことには将来の美術館事業に支障を来す。管理部門の事務室は窓口やチケット・カウンターと直結しているのが普通である。放送設備を備え、その他の警備室
125,あたりを見回した。「先生、どうかなさいましたか？」マダム・ポンフリーが、事務室から首を突き出して声をかけた。「いえ…いえ…」アンブリッジはまた
126,、紅子さんを呼んでください」「わかりました」ママは不機嫌な顔つきで、事務室を去った。五分ほどして現われたのは、肩を露出したデコラティブな
127,、仮眠。昼頃、目覚めて勉強する。２時ごろに昼食を頂く。テールスープ。事務室で風邪薬をもらおうとするが、切れていたので、ハオキさんが買って来てくれまし
128,た熱帯雨林とでも形容すべき様子だった。事務室の中は荒廃していた。その事務室は四周と天井と床が打ちっぱなしのコンクリートで強固に作られていた。その床
129,ていたというわけです」マクドナルドを失ったラインハートは、ミシガン湖が見渡せる彼の事務室におもちゃのキャノン砲を飾り、その筒先を一ブロック先のプルデンシャル・ビルにあるジャック・コップの事務室に向け
130,よく広縁を音もなく通過して、誰も使用していない西側の八畳間を抜け、事務室をとおって大玄関前の四畳間からやっと曲り廊下にでて、ふうっと息をついた。
131,で十五、六畳しかない。そこに机や作業台を置いて、第一営業部、第二営業部、企画室、事務室、ショールームと四、五人ずつに分かれて働いていた。トイレが階段の踊り場にある
132,の駅舎です。こちらは難波方面ホームの駅舎になります。木造駅舎じゃないのに、何故か事務室の扉は木製です。線路の向こうには小さな神社？がありました。こちら
133,の、すぐに、オネガイ」と電話で言われた時は、誰もいない事務室で、目の前が真っ暗になったものです。最近では犬のダイエット相談
134,脾柱ビルはすぐ近くだったが玄関の自動ドアはガラスが割れて散らばり、ロビーも事務室も無人だった。エレベーターが動いたので五階に昇ると中継センターも無人だった。
135,、この辺りには観客に見せるための動物の檻は見当らず、かなり広い敷地に事務室の別館のようなやや大きい建物と、そのほとりに窓があるのかないの
136,千八十二万人／年，建物の規模は地下１階，地上５階，延べ床面積九万五千ｍ２，そのうち事務室は一万四千五百ｍ２とする．（２）設備概要旅客ターミナルは，専門の個別循環方式による排水再利用システムおよび
137,いった。「それを調べてみませんか？ぼくは、この病院の事務室かなにかにあったのを、使ったのだと思いますよ」ジャーネの
138,彼だが、なんとか楽してやせたい、という気持ちはあるわけで、その建物の事務室があった二階への階段を上がった。玄関ドアには紙張りで《廻（めぐる
139,、ひと言も発しなかった。ただ、ぼくに向かってドアの一つを指さすと、事務室にもどっていった。それからの何週間かの間、シスター・バーバラはぼくにいっさい干渉し
140,窓から入口を指差した。入口の部屋は粗末な机が幾つか並んだ事務室で、工場は同じ棟の奥にあったが、そこから漂ってくるらしい薬品
141,、たくさんあります。空き巣が物色する場所としては、居間や寝室を中心に、事務室（書斎）、台所が挙げられます。具体的には、整理ダンス、茶ダンス、手提げ金庫、
142,に入って行った。「ここで待ってなさい」サージはそういいおいて、「事務室」と書いたドアを開けた。玄関のドアのそばに立ち、パトカーの
143,…。ドンヒョク：総支配人ハン・テジュンに伝えろ。ホテルが営業停止になるかもしれないと。＃テジュンの事務室テジュン：はい、ハン・テジュンです。何ですか？お客様を追い出した？誰が？
144,、きれいな文字で、思いやりにあふれた文面だった。読み終わると、その手紙は事務室へ持っていかれた。私だったら、そばに置いて、何度も繰り返し読ん
145,たぜ」畑中の部屋を出て階段を降りようとしたとき、今度は事務室で電話番をしていた信者から呼び止められてしまった。やれやれ。今日はしらばっくれて
146,ここで黒人にされることのないよう、くれぐれも祈っているよ」彼は事務室のドアをバタンと閉めて、いっしょに車のところまで来た。太陽は私たち
147,３翌日の朝十時きっかりに、森川は研究所の事務室に電話をかけ、ひどく風邪をひいたようだ、という口実で欠勤した。それから
148,たしかに、品格や包容力、人をひきつける力などを持っています。金平一を事務室でも見ましたし、大使会議のときも私の横に座っていたので近く
149,の周囲の地域は建造物の一部である（東京高判平５・７・７判時千四百八十四．一四〇）。建造物の一部である事務室や会議室でも「建造物」となることは，住居の場合と同じである。
150,校舎の南に当たる講堂へ抜ける通路があった。玄関口を入って右側には事務室、校長室、高等科の教室がつづいて、その隣の端が私の教室となる
151,ジェスチュアだったのだ。いまさらあの女と口をきくのはいやだった。しかし事務室にはその女しかいない。もう一度窓口へ行ってガラス窓を叩いた。カーテン
152,」「はい」と、士官。川口は、電報を手に持ったまま事務室を出て、副官室へ向かった。吹き抜けの回廊まできて、川口は、
153,という意見が出たが、結局は、縛ることはなかった。本当によかった。事務室から「今日は、園長先生は不在ですので、火の元を気をつけるように」と
154,また同じサイクルがはじまる一月十七日まで、マイケルは自由の身になった。彼は事務室のある建物の廓下を歩きながら、ワックスがけされたオークの床を嘆賞し、
155,もならなくなる。連太郎は、誰もいない待合室からいつものように事務室に入り、とりあえず持ってきた紙袋を机の上に置いた。今夜は
156,見あきなかった。いいことというか驚くことが、ヘボン先生にもつづいた。事務室のまどから、教頭先生がヘボン先生を呼んだ。「あのな、あすの卒業式の
157,があり、中央前部には三百人は入れそうな大食堂がある。あとは広いエントランス・ホールや事務室になっている。四階の半分は広々としたラウンジになっていて、ここ
158,「イヴォンヌは、もうあんな家には金輪際帰らないと言って、ここの上の事務室に二、三日泊まっていたんだ。そこへ、武林無想庵が迎えに来た。帰れ
159,の一件を聞いて、「それなら」と、すぐに思い出してくれた。「事務室でおしゃべりしてたときのことでしょう？おばさん、その絵ハガキを、オフィスの状差しに
160,た。入って来るなり「責任者は出て来い！」と怒鳴る。幸い胡社長が事務室にいた。私が『文芸』に発表した、安南（今日のベトナム、ラオス
161,さえしてくださるでしょう。そして、ひと通り売り場でお客様の濡れた部分を拭き終わったら、事務室などにご案内して、椅子に座っていただき、クリーニング代のことなどをお話しします。
162,ものでしょう。うちの整備員、タマノっていうんですがね、すでにお二人ともお会いになった、あの事務室の前にいる男ですが、見栄えこそぱっとしません。でも、なかなか真面目
163,？ユンヒ：まだよ。最初に総支配人に挨拶してからでないと。＃テジュンの事務室テジュン：どうぞ。ドアは開いていますよ。ユンヒ：驚きましたか？
164,。鉄筋コンクリート四階建て、一、二階を各種商品の陳列場に、三階は実業組合連合会、その他の事務室に、四階を商工会議所ならびに貴賓室とするというもので、名称も商工奨励館とし、七月着工
165,話を聞くと、『金庫というのは安全なようで、かえって、目立つから、事務室の鍵のかかる手文庫に、一時、移しておいたらどうですか』と言うんですよ
166,ます．１室内の許容騒音レベル［ホン（Ａ）］２唸り音の伝達経路３事務室の会話障害レベルの例４集積音３腐食対策腐食対策（その１）ここでは電気設備
167,、謎が解明できないことに苛立ちを覚えていたのだった。解剖を終えて事務室に書類を持っていくと、待合室に千代の富士と久美子夫人がいるのが窓口越しに見え
168,や磁器が。トロン地方の訛りのあるきゃしゃな若い妻が、挨拶をしに事務室に入ってきた。その目は、ヘルゲランの子どもの幽霊の目と同じよう
169,原紙を冷たい鉄板の上に広げてのせる。組合書記局から借りてきた原紙である。事務室の原紙のはいっている戸棚を、恐る恐る開けた。だが、一枚もない。原紙の
170,苦情の申立ての手続をすることになる。申立人は、通常、自分の苦情のあらましを事務室の職員に話すので、職員は、これを聴き、必要があれば、オンブズマン制度の
171,インタビューを終えて一番に思ったことは「大変だ」ということでした。事務室という裏の図書館は想像以上に忙しそうで圧倒されました。幾重にも重ねられ
172,から農業部門を農政課に名称を変更し、地方卸売市場（鬼高４の５の１）内へ事務室が変わりました。また、漁業部門は、行徳支所臨海整備課で事務を取り扱います。農政課☎三百三十四．一三四二
173,「事務の工藤さんが残れるって言っているから。もし本当に困ったら、内線で事務室に連絡すればいい。まあ、危ないこともないだろうがな、一応気をつけろ」
174,からおろして運び込んだ、と知れた。品物を土間へおろすと三人は、事務室の中へはいってきて一斉に労をねぎらわれつつ火鉢の周囲を丸く占居し
175,。■■巡査長は今年４月から同駐在所に勤務し、妻と子供の５人暮らし。この日、事務室で仕事をしていたところ、「パーン」という音がして、事故に気づいた
176,すでに千九百四十九年に書かれた小説だということにまた驚いた。ウォンストンという主人公の事務室、真理城の白い建物には、「戦争は平和、自由は隷属、無知は力
